GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,R
Lineups,-201142-201566-201586-203079-203500-,K. Durant - R. Westbrook - S. Ibaka - D. Waiters - S. Adams,1610612760,OKC,49,37,12,0.755,360,113.2,113.7,99.8,99.5,13.4,14.2,0.601,1.84,18.1,0.317,0.72,0.533,0.137,0.535,0.578,99.9,99.88,83.23,752,0.6,8,7,12678,3995,19,3750,5785,4406,4659,2241,4141,4350,6037,4416,7302,4453,4636,7745,4402,14.2
Lineups,-1495-1938-2225-200746-202695-,T. Duncan - M. Ginobili - T. Parker - L. Aldridge - K. Leonard,1610612759,SAS,31,24,7,0.774,121,107.8,107,92.2,88.4,15.6,18.5,0.64,2,18.8,0.291,0.756,0.533,0.131,0.493,0.546,95.6,98.06,81.72,244,0.606,44,21,12379,3985,110,4428,4917,4018,4353,1395,3785,4642,5147,4419,7121,6248,5412,8447,4358,14.109333333333332
Lineups,-201933-202704-203083-203493-1628971-,B. Griffin - R. Jackson - A. Drummond - R. Bullock - B. Brown,1610612765,DET,22,12,10,0.545,309,115.9,114.7,101.4,100.6,14.5,14.1,0.597,1.65,18.5,0.278,0.771,0.535,0.155,0.583,0.607,96.5,97.42,81.19,625,0.566,67,79,14745,5896,24,4855,7965,5148,6155,3180,5015,5371,5983,4982,9841,4770,5193,11760,5509,14.1
Lineups,-203493-203939-1627827-1628973-1629029-,R. Bullock - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,40,30,10,0.75,367,126.9,125.9,111.5,111.8,15.4,14.1,0.564,2.09,18.8,0.234,0.733,0.503,0.122,0.631,0.658,94.2,94.48,78.73,723,0.56,4,2,17335,5984,11,4585,10197,6215,7742,2214,5934,7613,8208,6612,9747,4705,5082,13972,6771,14.1
Lineups,-2403-2772-200782-201569-201935-,Nene - T. Ariza - P. Tucker - E. Gordon - J. Harden,1610612745,HOU,16,11,5,0.688,51,133.4,133,98,95,35.4,38,0.646,2.58,20.1,0.205,0.837,0.538,0.104,0.657,0.697,109.4,111.32,92.76,115,0.707,187,120,13227,4666,328,2775,5716,3091,4814,1293,3346,6268,4625,4734,6919,3156,3003,4649,3417,14.073333333333334
Lineups,-202331-203471-203500-203924-1628390-,P. George - D. Schroder - S. Adams - J. Grant - T. Ferguson,1610612760,OKC,17,9,8,0.529,142,119.8,121.2,95.6,96,24.2,25.2,0.543,1.75,17.1,0.343,0.799,0.57,0.137,0.567,0.603,100.9,100.14,83.45,293,0.615,130,182,14649,5923,72,4109,5911,4132,6624,2964,5674,3606,5714,4259,9002,5021,5252,10714,4758,14.045666666666666
Lineups,-202699-203552-203954-1627732-1629003-,T. Harris - S. Curry - J. Embiid - B. Simmons - S. Milton,1610612755,PHI,12,11,1,0.917,50,133.7,134.5,84.2,83.8,49.5,50.7,0.518,1.93,18.1,0.409,0.852,0.653,0.133,0.651,0.674,106.8,106.76,88.97,113,0.761,172,60,4787,4787,247,3051,4823,2616,6882,2974,5667,2883,5018,2860,8895,3877,4078,7123,3119,14.012666666666668
Lineups,-201980-202699-203552-203954-1627732-,D. Green - T. Harris - S. Curry - J. Embiid - B. Simmons,1610612755,PHI,32,27,5,0.844,656,117.3,117.7,103.4,103.7,13.9,14,0.609,2.02,19,0.217,0.76,0.507,0.127,0.579,0.621,100.9,100.57,83.81,1384,0.589,13,5,14449,4837,2,4871,7837,5227,5948,1973,5162,6442,6341,5582,8798,5223,5250,9891,5229,14
Lineups,-201143-204001-1627759-1628401-1630573-,A. Horford - K. Porzingis - J. Brown - D. White - S. Hauser,1610612738,BOS,30,23,7,0.767,82,116.9,114.4,96.1,94.9,20.8,19.4,0.575,1.5,18.3,0.194,0.714,0.512,0.161,0.62,0.645,101.1,102.81,85.67,174,0.602,29,18,15669,5064,141,6059,5738,5113,7563,4000,6350,8053,7415,6019,10567,4954,5180,9259,5257,13.932999999999998
Lineups,-202711-203497-204060-1626220-1628378-,B. Bogdanovic - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,1610612762,UTA,47,30,17,0.638,570,117.8,116.7,104.8,102.9,13,13.7,0.587,1.57,18.1,0.239,0.774,0.529,0.154,0.602,0.637,99.1,100.46,83.72,1189,0.573,1,2,13789,5368,3,4524,7486,4826,5753,2981,4955,5932,5653,4833,8933,4114,4314,9977,5110,13.7
Lineups,-200768-201980-202685-202695-1627783-,K. Lowry - D. Green - J. Valanciunas - K. Leonard - P. Siakam,1610612761,TOR,12,9,3,0.75,140,121.7,121.3,97.6,100,24.1,21.3,0.584,2.11,19.3,0.244,0.711,0.509,0.125,0.597,0.634,105.3,104.2,86.84,305,0.641,302,182,13118,4712,74,4103,6083,4463,6212,1782,4718,6332,7396,5429,8367,4475,4537,8914,4395,13.679166666666667
Lineups,-200768-201942-202335-202685-203082-,K. Lowry - D. DeRozan - P. Patterson - J. Valanciunas - T. Ross,1610612761,TOR,32,24,8,0.75,85,131.6,130.4,101.4,95.3,30.2,35.1,0.53,3.67,18.3,0.224,0.75,0.51,0.066,0.626,0.677,95.7,99.05,82.55,181,0.682,42,21,12494,3996,170,2372,5579,2849,5539,464,3942,5871,5162,4783,5116,2902,2785,8064,3454,13.661166666666668
Lineups,-1938-101135-201988-203473-203613-,M. Ginobili - D. Lee - P. Mills - D. Dedmon - J. Simmons,1610612759,SAS,23,20,3,0.87,73,109.3,106.4,76.9,75.2,32.4,31.2,0.656,1.33,18,0.409,0.695,0.578,0.191,0.552,0.593,102.2,104.79,87.33,157,0.756,98,31,11121,3826,218,4900,3647,3203,4241,3125,4230,2573,6559,3428,9423,4321,4519,5919,2696,13.627666666666666
Lineups,-201143-204001-1627759-1628369-1628401-,A. Horford - K. Porzingis - J. Brown - J. Tatum - D. White,1610612738,BOS,20,15,5,0.75,118,127.2,123.7,106.9,107.5,20.3,16.2,0.632,3.79,20.2,0.231,0.802,0.522,0.074,0.578,0.616,102.8,103.93,86.61,257,0.592,74,41,15354,5070,79,4948,8201,5425,6738,881,4875,7273,5505,5857,7116,5813,5935,8531,5481,13.6275
Lineups,-201571-201572-203114-203507-1628978-,D. Augustin - B. Lopez - K. Middleton - G. Antetokounmpo - D. DiVincenzo,1610612749,MIL,16,12,4,0.75,81,125,126,96.1,94.3,28.8,31.7,0.59,2.58,19.7,0.244,0.846,0.568,0.105,0.605,0.635,105,105.62,88.02,181,0.658,81,46,14165,4974,120,3871,5707,3915,6330,1532,4932,6147,5039,4394,7804,4678,4891,7633,4283,13.613166666666666
Lineups,-203484-203932-203999-1627750-1629008-,K. Caldwell-Pope - A. Gordon - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,48,37,11,0.771,958,124.4,125.9,111.6,112.3,12.8,13.6,0.646,2.7,21.6,0.32,0.749,0.543,0.117,0.597,0.626,98.2,97.39,81.15,1952,0.57,3,2,15844,5057,1,4529,8755,5631,6593,1796,4329,5615,7134,5402,8727,5427,5607,11690,5872,13.6
Lineups,-1626167-1627741-1628971-1630167-1630169-,M. Turner - B. Hield - B. Brown - O. Toppin - T. Haliburton,1610612754,IND,17,9,8,0.529,171,130.6,134,115.2,114.1,15.4,19.9,0.711,3.21,24.3,0.275,0.793,0.545,0.111,0.643,0.67,106.9,106.04,88.36,377,0.579,117,164,15743,6294,47,3547,8993,5095,5204,1072,3366,6209,5946,5393,8647,4356,4533,7498,5692,13.581666666666663
Lineups,-2403-201147-201569-201976-1626155-,Nene - C. Brewer - E. Gordon - P. Beverley - S. Dekker,1610612745,HOU,24,19,5,0.792,138,108.7,109.5,90,87.9,18.7,21.6,0.661,2.29,19.7,0.263,0.768,0.514,0.119,0.549,0.562,101.9,102.66,85.55,294,0.603,87,40,12249,4021,79,4605,4657,3822,4231,1309,3581,5016,5168,4781,6927,4379,5320,6769,4262,13.491
Lineups,-201143-201950-1628369-1630202-1630573-,A. Horford - J. Holiday - J. Tatum - P. Pritchard - S. Hauser,1610612738,BOS,32,25,7,0.781,105,126.9,123.8,107.2,107,19.6,16.8,0.692,2.25,20.9,0.309,0.661,0.505,0.133,0.628,0.657,95.6,96.86,80.71,210,0.563,26,15,15669,5039,92,4934,8138,5269,5328,2268,4677,5714,9144,6086,9451,4612,4968,11895,5975,13.485
Lineups,-201575-201939-202691-203084-203110-,B. Rush - S. Curry - K. Thompson - H. Barnes - D. Green,1610612744,GSW,16,12,4,0.75,61,117.3,118.3,99.5,94.6,17.8,23.7,0.783,3.92,24.9,0.19,0.688,0.441,0.092,0.577,0.6,100.5,102.51,85.43,131,0.619,235,129,11570,3996,273,3304,5521,3670,2695,457,1994,6476,6519,7654,5754,3727,4123,6728,4215,13.460166666666666
Lineups,-201188-1626181-1627783-1627832-1628384-,M. Gasol - N. Powell - P. Siakam - F. VanVleet - O. Anunoby,1610612761,TOR,18,15,3,0.833,201,113.4,114.1,96.8,97.3,16.7,16.8,0.678,2.15,21.1,0.169,0.703,0.462,0.134,0.591,0.615,99.2,98.59,82.16,411,0.578,87,33,12228,4399,39,4775,5701,4494,4031,1574,3235,6858,6997,7694,8126,4352,4885,10643,5056,13.4295
Lineups,-203081-203468-203496-203994-1626181-,D. Lillard - C. McCollum - R. Covington - J. Nurkic - N. Powell,1610612757,POR,21,12,9,0.571,370,117.7,118.1,104.4,104.8,13.3,13.4,0.603,2.44,19.1,0.242,0.799,0.509,0.108,0.57,0.599,103.7,103.31,86.09,795,0.561,41,46,14761,5959,11,4857,7893,5262,5969,1721,5102,6159,5966,5567,7910,5430,5798,8674,5686,13.4
Lineups,-202710-203086-1628389-1629130-1629134-,J. Butler - M. Leonard - B. Adebayo - D. Robinson - K. Nunn,1610612748,MIA,39,28,11,0.718,488,115.5,116.4,103.2,103.1,12.3,13.4,0.675,2.13,21.2,0.214,0.809,0.53,0.138,0.59,0.618,96.6,96.31,80.26,974,0.571,6,3,13738,4782,6,4527,7496,4846,4036,1577,3229,6195,5020,4791,8192,4402,4750,11296,5200,13.4
Lineups,-2225-2564-200746-201980-202695-,T. Parker - B. Diaw - L. Aldridge - D. Green - K. Leonard,1610612759,SAS,16,14,2,0.875,63,116.4,111.4,94.1,90,22.3,21.4,0.528,1.22,16.2,0.294,0.776,0.568,0.174,0.58,0.632,95.9,100.2,83.5,132,0.618,235,90,9128,3795,262,3965,5044,3826,5558,3391,5210,4601,4978,3719,8821,3702,3522,7593,4221,13.366
Lineups,-2564-202330-203497-203918-203957-,B. Diaw - G. Hayward - R. Gobert - R. Hood - D. Exum,1610612762,UTA,15,12,3,0.8,128,114.3,114.2,88,87.3,26.3,26.9,0.604,2,19.5,0.224,0.75,0.519,0.133,0.576,0.604,90.5,90.93,75.77,240,0.668,237,128,11121,3921,96,4127,4564,3447,4619,1450,3605,5810,5277,4713,7470,3879,4258,11041,3430,13.34
Lineups,-2561-2733-2738-201142-202691-,D. West - S. Livingston - A. Iguodala - K. Durant - K. Thompson,1610612744,GSW,35,31,4,0.886,167,111.7,110.6,98.4,95.9,13.3,14.7,0.689,2.12,22,0.201,0.75,0.508,0.144,0.58,0.607,96.6,98.35,81.96,340,0.606,24,6,11884,3810,64,4492,5371,4329,3432,1425,2545,5998,5277,4874,8060,3819,4223,8498,4237,13.27
Lineups,-201143-202681-203382-1627759-1628369-,A. Horford - K. Irving - A. Baynes - J. Brown - J. Tatum,1610612738,BOS,36,23,13,0.639,354,111.6,111.8,98.3,98.6,13.4,13.2,0.558,1.88,18.6,0.224,0.78,0.523,0.133,0.573,0.592,96.4,96.15,80.12,705,0.565,18,17,13865,5193,20,4604,5932,4813,5834,2555,4463,6020,5640,5013,7998,4490,5145,10416,5183,13.2
Lineups,-101106-201939-202691-203084-203110-,A. Bogut - S. Curry - K. Thompson - H. Barnes - D. Green,1610612744,GSW,49,44,5,0.898,552,109.4,108.7,96.2,95.5,13.2,13.2,0.709,1.96,21.5,0.216,0.79,0.518,0.153,0.566,0.585,102,102.67,85.56,1181,0.566,8,1,11980,3783,10,4253,5597,4466,3350,2185,2586,6000,4762,4671,7964,3913,4442,6677,4919,13.2
Lineups,-201586-201587-202331-202695-202704-,S. Ibaka - N. Batum - P. George - K. Leonard - R. Jackson,1610612746,LAC,10,7,3,0.7,78,135.1,138,103.9,104.9,31.2,33,0.624,3.31,23.1,0.269,0.788,0.551,0.101,0.673,0.688,99.4,97.88,81.57,158,0.627,271,190,13478,5226,129,2894,7914,3866,5865,815,3000,5299,6017,4758,7763,3357,3848,11039,4609,13.183666666666667
Lineups,-201939-202691-203110-1626172-1628978-,S. Curry - K. Thompson - D. Green - K. Looney - D. DiVincenzo,1610612744,GSW,20,12,8,0.6,170,115.7,114.7,96.1,94.7,19.6,20.1,0.77,1.91,22.3,0.326,0.776,0.559,0.174,0.584,0.603,104.4,105.68,88.06,374,0.615,64,56,16639,6723,51,6298,6100,5240,4128,3345,3774,5684,6666,5232,11654,6025,6791,8671,5462,13.169333333333334
Lineups,-1627747-1628378-1628386-1629636-1630596-,C. LeVert - D. Mitchell - J. Allen - D. Garland - E. Mobley,1610612739,CLE,29,17,12,0.586,231,115.2,113.4,100.5,98.3,14.7,15.1,0.561,1.85,17.3,0.33,0.744,0.544,0.13,0.551,0.583,96.5,98.34,81.95,478,0.596,23,20,16743,6897,35,6554,6263,5745,7590,3380,6824,5676,7593,5706,9688,6892,7391,12264,5821,13.168333333333331
Lineups,-2733-201939-202691-203084-203110-,S. Livingston - S. Curry - K. Thompson - H. Barnes - D. Green,1610612744,GSW,29,24,5,0.828,87,130.5,122.2,108.2,103.7,22.3,18.5,0.663,2.21,19.9,0.295,0.709,0.53,0.124,0.611,0.667,99.9,105.45,87.87,194,0.629,56,21,11980,3875,163,3002,7523,4022,4274,1326,3581,4599,6291,4438,6684,3189,2880,5636,4082,13.154333333333334
Lineups,-1495-2225-2561-201980-202695-,T. Duncan - T. Parker - D. West - D. Green - K. Leonard,1610612759,SAS,21,17,4,0.81,81,108.8,109.4,92,90.6,16.8,18.8,0.636,1.62,19,0.27,0.756,0.526,0.163,0.537,0.576,93.6,94.05,78.38,160,0.602,132,53,11570,3886,181,4170,5130,4004,4365,2575,3751,4990,5145,4554,8219,4417,4673,9909,4398,13.153333333333334
Lineups,-1626164-1626166-1628470-1628969-1629028-,D. Booker - C. Payne - T. Craig - M. Bridges - D. Ayton,1610612756,PHX,6,6,0,1,51,137.2,134.5,96.5,96.4,40.7,38.2,0.589,3.67,20.9,0.341,0.786,0.59,0.082,0.636,0.667,102.3,103.37,86.14,110,0.679,822,288,1,1,274,3570,6938,4049,7437,780,4435,4583,6879,4755,8156,4620,4715,9632,4747,13.128333333333334
Lineups,-203484-203932-203999-1627750-1629008-,K. Caldwell-Pope - A. Gordon - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,41,27,14,0.659,706,123.1,124.3,111.6,111.2,11.5,13.1,0.698,2.66,23.2,0.283,0.751,0.525,0.127,0.613,0.634,101.5,101.2,84.34,1491,0.563,6,2,16762,6653,3,5138,9283,5938,5101,1694,3510,6273,6827,6096,9646,5416,5952,10928,6405,13.1
Lineups,-201942-201976-202696-203897-1627936-,D. DeRozan - P. Beverley - N. Vucevic - Z. LaVine - A. Caruso,1610612741,CHI,16,11,5,0.688,267,115.6,115.6,101.4,100.9,14.3,14.7,0.561,2.58,19.1,0.188,0.783,0.503,0.099,0.569,0.598,94.7,94.88,79.07,525,0.574,104,74,16299,6046,24,6222,8318,5788,7593,1713,5875,8315,6527,6362,8244,6490,7001,13648,6157,13.025
Lineups,-200794-203999-1627736-1627750-1628470-,P. Millsap - N. Jokic - M. Beasley - J. Murray - T. Craig,1610612743,DEN,15,13,2,0.867,140,124.9,126.7,104,103.9,20.9,22.8,0.683,2.61,22.5,0.379,0.776,0.586,0.132,0.595,0.612,98.8,98.09,81.74,288,0.616,190,67,11164,4485,75,3509,8141,4366,4350,1403,3004,3300,5953,3777,8828,4486,5098,11531,4732,13.024
Lineups,-201143-203935-1627759-1628369-1628464-,A. Horford - M. Smart - J. Brown - J. Tatum - D. Theis,1610612738,BOS,4,4,0,1,59,127.8,129.1,93.8,95.2,34,33.9,0.667,2.59,22.8,0.4,0.813,0.622,0.134,0.625,0.639,104.2,102.88,85.73,127,0.69,1571,591,1,1,221,4249,6871,4285,5427,1737,3613,3769,6291,3965,10438,4732,5488,9801,4611,13.009166666666664
Lineups,-1628983-1629026-1630198-1631119-1641717-,S. Gilgeous-Alexander - K. Williams - I. Joe - J. Williams - C. Wallace,1610612760,OKC,15,9,6,0.6,55,124.4,124,87.4,88.3,37,35.6,0.547,1.93,17.9,0.26,0.789,0.542,0.124,0.612,0.66,106.1,105.68,88.07,121,0.67,154,164,15552,6018,255,4930,5180,3806,7880,3566,6701,6392,5963,5420,8921,5037,4895,7676,4200,13.007166666666668
Lineups,-201142-201939-202326-202691-203110-,K. Durant - S. Curry - D. Cousins - K. Thompson - D. Green,1610612744,GSW,21,18,3,0.857,268,116.2,116.4,101.2,103.4,15,13.1,0.755,2.56,23.8,0.196,0.709,0.492,0.132,0.593,0.622,106.8,105.57,87.97,590,0.592,77,35,13118,4487,28,4741,8099,5229,3576,1424,2646,7190,7410,7779,8840,4518,4814,8264,5095,12.99
Lineups,-2544-201188-203076-203471-203484-,L. James - M. Gasol - A. Davis - D. Schroder - K. Caldwell-Pope,1610612747,LAL,21,15,6,0.714,281,114.8,116.9,103.8,103.7,11,13.2,0.641,2.13,20.4,0.238,0.758,0.506,0.133,0.578,0.608,101.7,100.86,84.05,586,0.562,41,27,14594,5187,16,4933,7827,5286,5643,1943,4024,6189,6355,5588,8896,5243,5567,9769,5677,12.959666666666664
Lineups,-203500-1628415-1628991-1629630-1630217-,S. Adams - D. Brooks - J. Jackson Jr. - J. Morant - D. Bane,1610612763,MEM,11,4,7,0.364,109,118.8,119.7,95.3,94.8,23.5,24.9,0.589,2.1,19.2,0.287,0.785,0.55,0.128,0.566,0.602,102.2,102.09,85.08,234,0.635,228,591,17218,9252,81,5511,6858,5228,7440,2208,5820,6197,6932,5710,10226,6283,6473,10344,5504,12.944
Lineups,-200768-201188-1627783-1627832-1628384-,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - O. Anunoby,1610612761,TOR,22,16,6,0.727,361,110.7,110.9,98,98.1,12.7,12.9,0.652,1.72,18.9,0.167,0.794,0.498,0.146,0.568,0.609,102.6,102.44,85.37,769,0.568,42,25,13468,4761,11,5111,5735,4889,5016,2750,4455,6861,5429,7241,8677,4858,4967,9153,5225,12.9
Lineups,-2544-2730-200765-1627936-1628398-,L. James - D. Howard - R. Rondo - A. Caruso - K. Kuzma,1610612747,LAL,13,11,2,0.846,60,117.7,118.8,81.7,79.1,36,39.7,0.578,1.54,21.3,0.205,0.8,0.548,0.188,0.676,0.684,101.8,103,85.83,128,0.73,189,78,10647,4392,193,4237,4159,3042,5833,3010,3211,6259,5037,4415,9893,2895,3442,8823,3221,12.874666666666668
Lineups,-101150-202704-203210-1626149-1629013-,L. Williams - R. Jackson - J. Green - M. Harrell - L. Shamet,1610612746,LAC,7,6,1,0.857,60,127,124.6,91.2,88.9,35.8,35.7,0.582,1.78,17.2,0.373,0.64,0.534,0.134,0.606,0.655,105.3,107.64,89.7,134,0.71,703,327,4331,4365,192,3732,5031,3210,5813,2680,5257,3308,8292,4706,8131,4079,3981,7026,3410,12.866
Lineups,-203500-203937-1629001-1629630-1630533-,S. Adams - K. Anderson - D. Melton - J. Morant - Z. Williams,1610612763,MEM,24,14,10,0.583,120,113.7,112.6,94.2,91,19.6,21.6,0.603,1.7,18.2,0.374,0.8,0.592,0.155,0.556,0.575,109.4,111.82,93.18,278,0.619,24,27,17335,7094,72,6358,6566,5448,6991,3591,6464,4382,6350,4736,11422,6492,7274,5918,5785,12.852333333333334
Lineups,-201143-201950-204001-1627759-1628369-,A. Horford - J. Holiday - K. Porzingis - J. Brown - J. Tatum,1610612738,BOS,8,6,2,0.75,56,118.2,118,103.7,100.8,14.5,17.2,0.588,1.88,17.9,0.291,0.818,0.579,0.131,0.558,0.606,103.7,105.21,87.67,122,0.614,606,376,12377,5070,244,5648,7742,5249,7456,3592,6704,5923,5371,4505,9422,6271,6236,7911,5105,12.818333333333332
Lineups,-201976-1626156-1626157-1629020-1630162-,P. Beverley - D. Russell - K. Towns - J. Vanderbilt - A. Edwards,1610612750,MIN,36,22,14,0.611,439,117.9,120.2,107.3,107.4,10.6,12.8,0.586,1.93,18.5,0.333,0.706,0.519,0.137,0.569,0.594,100.6,99.52,82.93,906,0.538,6,9,17371,6949,5,5245,9676,6308,7458,3367,6136,4591,8705,6434,10517,6238,6743,11679,7262,12.8
Lineups,-202685-1627742-1628404-1628984-1630529-,J. Valanciunas - B. Ingram - J. Hart - D. Graham - H. Jones,1610612740,NOP,22,13,9,0.591,345,112.4,113.9,102.8,101.1,9.6,12.8,0.644,2.13,19.5,0.257,0.81,0.535,0.128,0.538,0.577,97.9,98.07,81.72,698,0.555,33,38,17307,7090,14,6261,9211,6307,6599,2196,5697,6685,6314,6106,10216,6922,7234,12468,6912,12.8
Lineups,-201937-203109-203497-204060-1628378-,R. Rubio - J. Crowder - R. Gobert - J. Ingles - D. Mitchell,1610612762,UTA,59,39,20,0.661,478,116.8,115.7,105.3,102.9,11.5,12.8,0.621,1.99,18.4,0.263,0.734,0.507,0.126,0.573,0.612,103.6,105.3,87.75,1043,0.571,2,2,14832,5547,11,4787,8063,5242,5662,2814,5073,5555,6959,5445,8698,4867,5096,8396,5453,12.8
Lineups,-101108-201580-203109-1626164-1628969-,C. Paul - J. McGee - J. Crowder - D. Booker - M. Bridges,1610612756,PHX,18,17,1,0.944,127,112.8,112.2,93.7,93.2,19.1,19,0.635,2.58,21.3,0.207,0.741,0.5,0.114,0.57,0.586,103.2,103.75,86.46,271,0.629,67,16,5744,5744,65,6470,6725,5732,6708,1740,4309,7947,8107,6616,9552,6224,6913,9449,5593,12.694166666666668
Lineups,-200768-201586-201942-202685-1627832-,K. Lowry - S. Ibaka - D. DeRozan - J. Valanciunas - F. VanVleet,1610612761,TOR,26,19,7,0.731,101,128.4,128.3,103.6,106.5,24.9,21.8,0.5,2.59,15.3,0.343,0.776,0.568,0.08,0.557,0.625,99.8,98.56,82.13,212,0.652,53,28,13585,4567,125,3012,8002,4139,6137,1292,6269,3340,5768,4055,6149,4824,4411,9567,4025,12.682
Lineups,-200755-202699-202710-203954-1627732-,J. Redick - T. Harris - J. Butler - J. Embiid - B. Simmons,1610612755,PHI,10,8,2,0.8,161,122,121.9,103.4,102.5,18.7,19.4,0.57,2.2,18.1,0.283,0.788,0.554,0.114,0.572,0.61,106.3,106.78,88.98,360,0.625,444,228,11164,4585,59,4065,8040,4657,6427,1735,5317,5344,5780,4583,8123,4871,5132,7739,4648,12.68
Lineups,-101162-202322-203078-203490-1626162-,M. Gortat - J. Wall - B. Beal - O. Porter Jr. - K. Oubre Jr.,1610612764,WAS,35,23,12,0.657,200,117.6,114.8,100.2,97.9,17.4,16.9,0.616,2.28,19.3,0.232,0.718,0.48,0.115,0.565,0.604,101.1,103.54,86.28,433,0.602,24,21,12923,4840,46,3996,5490,4122,4547,1315,3664,5747,6201,6969,6855,4084,4268,6380,4267,12.669333333333332
Lineups,-2738-201580-201939-203110-203546-,A. Iguodala - J. McGee - S. Curry - D. Green - I. Clark,1610612744,GSW,23,21,2,0.913,49,122.4,120,104.6,101.8,17.7,18.2,0.681,1.68,20,0.396,0.525,0.468,0.173,0.604,0.642,106,108.51,90.43,110,0.591,98,27,9493,3801,363,3417,7173,4051,3455,2493,2904,2919,8650,7183,9046,3347,3581,4745,4460,12.646666666666668
Lineups,-1717-2585-101109-101114-202083-,D. Nowitzki - Z. Pachulia - R. Felton - D. Williams - W. Matthews,1610612742,DAL,37,19,18,0.514,272,115.2,113.5,100.7,99.4,14.5,14.1,0.567,2.4,17.5,0.234,0.735,0.489,0.098,0.53,0.574,93.2,94.49,78.74,539,0.585,29,40,12763,5174,35,3763,5784,4412,5248,1212,4360,5786,5848,6683,5847,4529,4722,9757,4654,12.625833333333333
Lineups,-2544-201580-201980-202340-203076-,L. James - J. McGee - D. Green - A. Bradley - A. Davis,1610612747,LAL,33,25,8,0.758,389,112.2,114,99.9,101.4,12.2,12.6,0.666,1.88,20.7,0.269,0.765,0.53,0.156,0.567,0.593,103.9,102.33,85.28,827,0.583,13,4,13655,4573,9,4778,7433,4903,4979,2601,3357,5122,5738,4788,8949,4875,5348,9190,5002,12.6
Lineups,-202329-203081-203090-203468-203486-,A. Aminu - D. Lillard - M. Harkless - C. McCollum - M. Plumlee,1610612757,POR,36,22,14,0.611,290,113.2,111.8,98.8,99.2,14.4,12.6,0.611,1.64,18.3,0.274,0.729,0.513,0.154,0.567,0.594,100.9,101.39,84.49,611,0.573,32,33,12726,4811,30,3931,5778,4509,4619,2550,3951,4924,5907,4754,7967,3908,4290,7143,4808,12.6
Lineups,-200755-201163-202710-203954-1627732-,J. Redick - W. Chandler - J. Butler - J. Embiid - B. Simmons,1610612755,PHI,23,17,6,0.739,293,116,116.3,104.3,103.6,11.7,12.6,0.659,1.67,19.5,0.311,0.755,0.55,0.164,0.566,0.61,103.4,103.63,86.36,633,0.583,62,38,14447,4920,26,4746,8122,5246,5382,3076,4659,4867,6146,4627,9985,5035,5133,9184,5193,12.6
Lineups,-2544-2747-201567-202681-202684-,L. James - J. Smith - K. Love - K. Irving - T. Thompson,1610612739,CLE,37,26,11,0.703,466,115.3,116.1,102.8,103.4,12.4,12.6,0.565,2.09,17.7,0.298,0.756,0.518,0.118,0.548,0.576,94.5,93.9,78.25,915,0.553,29,18,12650,4273,12,3548,7508,4506,5265,1376,4247,4584,5148,4670,6609,4238,4680,9986,5123,12.6
Lineups,-201572-201950-203507-1628960-1628975-,B. Lopez - J. Holiday - G. Antetokounmpo - G. Allen - J. Carter,1610612749,MIL,25,18,7,0.72,186,113.5,114.2,98.4,97.3,15.2,16.9,0.597,1.93,18.9,0.277,0.795,0.546,0.137,0.56,0.586,105.5,105.77,88.14,408,0.591,38,17,16565,5966,47,6497,6239,5527,7210,3337,5968,6315,6449,5565,9929,6692,7287,8614,5901,12.579999999999998
Lineups,-200768-200782-202710-1628389-1629130-,K. Lowry - P. Tucker - J. Butler - B. Adebayo - D. Robinson,1610612748,MIA,30,20,10,0.667,423,110.6,111.2,97.9,98.7,12.7,12.5,0.661,2.11,19.6,0.242,0.77,0.515,0.129,0.537,0.573,95.9,95.21,79.34,840,0.578,12,10,17335,6286,9,6548,7040,6320,6528,2205,5676,7538,7137,6502,10236,6936,7306,13690,6464,12.5
Lineups,-203914-1628976-1630532-1630591-1631094-,G. Harris - W. Carter Jr. - F. Wagner - J. Suggs - P. Banchero,1610612753,ORL,21,16,5,0.762,300,115.1,114.7,101.9,102.1,13.3,12.5,0.606,1.76,18.9,0.226,0.822,0.523,0.145,0.583,0.614,98.2,98.3,81.92,614,0.565,66,35,15354,5066,21,6046,7776,5717,7017,3692,6128,7356,5361,5854,10217,5762,6074,11291,5945,12.5
